,n_counts,_scvi_batch,_scvi_labels,_scvi_local_l_mean,_scvi_local_l_var,cell_type,subtissue,sex
SRR6531947,64373.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,F
SRR6531950,209867.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6531952,187410.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6531953,192237.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6531954,171065.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6531957,133934.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,F
SRR6531958,118607.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Cortex,F
SRR6531959,67246.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,F
SRR6531960,59590.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,F
SRR6531964,209137.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,F
SRR6531965,186067.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,F
SRR6531966,71240.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531967,64939.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531968,94727.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,F
SRR6531969,83650.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cortex,F
SRR6531970,39931.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531971,35694.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531975,39835.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6531976,35844.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6531977,73948.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531978,67432.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531979,21799.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531980,19688.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531981,52710.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531982,46755.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531986,37340.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531987,32878.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531988,39821.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6531989,35414.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532002,31308.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532003,27365.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532004,3968.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532005,3733.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532006,32978.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532008,29881.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532009,20105.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532010,17724.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532013,10733.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532014,9719.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532015,24999.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532016,22194.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532017,51871.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532019,46474.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532020,40426.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532021,36347.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532022,26517.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532023,24005.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532024,54604.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532025,50594.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532026,11054.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532027,10046.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532028,70877.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532030,65216.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532031,51673.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532032,46221.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532033,29520.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532034,26341.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532035,47842.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532036,44148.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532039,53877.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532041,48985.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532042,22793.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532043,20562.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532044,7762.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532045,7502.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532046,2912.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532047,2747.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532050,19300.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532052,17486.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532053,49627.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532054,45189.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532057,24176.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532058,21367.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532059,34879.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532060,31826.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532064,13503.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532065,12229.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532066,72483.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532067,63952.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532068,28245.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532069,28804.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532070,18198.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532071,16143.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532072,9100.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532074,8036.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532075,50047.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532076,43194.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532077,38308.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532078,34384.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532079,39931.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532080,35739.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532081,84629.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532082,75624.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532083,67546.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532085,60372.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532086,42838.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532087,39201.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532088,28242.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532089,25037.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532090,56531.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532091,51120.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532092,30609.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532093,26948.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532094,37140.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532096,32670.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532097,74398.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532098,65990.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532099,21547.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532100,19344.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532101,32155.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532102,28714.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532103,49692.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532104,44012.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532105,45598.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532106,134996.0,0,0,10.968420028686523,1.2601511478424072,Bergmann glial cell,Cerebellum,F
SRR6532108,41430.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532109,100658.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532110,91693.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532111,64141.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532112,56579.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532113,4312.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532114,4398.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532115,34652.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532116,31201.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532117,34276.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532119,30607.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532120,6810.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532121,6145.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532124,31338.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532125,27420.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532126,84856.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532127,76822.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532128,46222.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532130,41691.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532131,31806.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532132,29002.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532133,56503.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532134,50934.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532135,119310.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532136,108453.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532137,72989.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532138,65094.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Cortex,F
SRR6532142,11847.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532143,10680.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532144,39653.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532145,34456.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532146,41216.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532147,36738.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532148,80434.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532149,70728.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532150,46448.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532152,42049.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532153,71414.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532154,64106.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532155,29759.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532156,26895.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532157,57109.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532158,50686.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532159,48235.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532160,42806.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Cortex,F
SRR6532161,20917.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532163,18358.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532164,13649.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532165,11956.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532166,36934.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532167,32249.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532168,32055.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532169,28396.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532170,29466.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532171,26758.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532172,19207.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532174,17289.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532175,36824.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532176,32857.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Cortex,F
SRR6532196,125144.0,0,0,10.968420028686523,1.2601511478424072,Bergmann glial cell,Cerebellum,F
SRR6532198,891050.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,F
SRR6532199,942684.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,F
SRR6532208,73546.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532245,190171.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,F
SRR6532246,197398.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,F
SRR6532252,129469.0,0,0,10.968420028686523,1.2601511478424072,Bergmann glial cell,Cerebellum,F
SRR6532256,1029520.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,F
SRR6532257,1073955.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,F
SRR6532263,123858.0,0,0,10.968420028686523,1.2601511478424072,Bergmann glial cell,Cerebellum,F
SRR6532273,3875190.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,F
SRR6532274,101971.0,0,0,10.968420028686523,1.2601511478424072,Bergmann glial cell,Cerebellum,F
SRR6532275,4177606.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,F
SRR6532280,3265498.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532281,3275047.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532285,93104.0,0,0,10.968420028686523,1.2601511478424072,Bergmann glial cell,Cerebellum,F
SRR6532291,2299430.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,F
SRR6532292,2433331.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,F
SRR6532313,943748.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532314,983358.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532350,2185187.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532353,2295971.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532367,1332384.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532368,1393034.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532369,4544896.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,F
SRR6532370,4681893.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,F
SRR6532385,123579.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cerebellum,F
SRR6532396,117280.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cerebellum,F
SRR6532407,397384.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cerebellum,F
SRR6532413,1297373.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532414,1341900.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532415,2265384.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532416,2356197.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532418,381918.0,0,0,10.968420028686523,1.2601511478424072,neuron,Cerebellum,F
SRR6532437,12595.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532438,12966.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532467,1532891.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532468,1567926.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6532473,1166749.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532475,1240300.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6532522,193835.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Striatum,F
SRR6532523,183045.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Striatum,F
SRR6532524,268887.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532525,255246.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532526,228812.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532527,215899.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532528,155708.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532530,140494.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532531,240456.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532532,229320.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532533,322713.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532534,307296.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532535,66488.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532536,62884.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532537,196736.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532538,176859.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532539,111819.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532541,105800.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532542,145629.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
SRR6532543,133284.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Striatum,F
