	scvi_1	scvi_2	scvi_3	scvi_4	scvi_5	scvi_6	scvi_7	scvi_8	scvi_9	scvi_10
SRR6537512	1.2490103	0.4311372	-0.3200177	-1.059342	0.22354853	-0.39908147	0.2872033	0.80484194	0.9482544	-0.36945283
SRR6537517	0.036661744	0.14778939	1.9190912	-0.0041701198	-0.14690894	-0.38488734	1.1197102	1.3571156	0.34051138	-0.42798454
SRR6537522	-0.22953051	-0.4413741	0.24558932	2.1858892	-0.23847574	-0.2797676	0.6878229	-2.3865247	-1.3270469	0.18316133
SRR6537526	-0.14955562	-0.41554654	-0.7647232	-1.2938731	-0.6858607	0.35760456	0.07485536	-0.024450839	-0.82487357	-0.4259082
SRR6537527	1.4705554	0.045502305	-0.7964026	-0.8778888	1.7315896	-0.2296119	-0.40448576	0.39934045	-0.68070024	0.6690676
SRR6537528	-0.022497952	0.124435574	1.9024216	-0.02865684	-0.211595	-0.40715602	1.0429964	1.3739139	0.31402165	-0.4484712
SRR6537529	1.4627507	0.31096137	-0.3594942	-0.687913	0.30275857	-0.7272172	0.41136298	0.09317857	-0.8783946	-0.6796808
SRR6537531	-1.2022929	-2.1035151	0.7315909	0.15529299	-1.1866475	-0.086107194	0.54946303	0.19327533	-0.012891889	0.4956538
SRR6537532	-0.1893974	-1.0410385	-0.49319935	-1.5176823	0.9222462	0.038282692	0.6507177	-0.50150603	-0.3608663	0.043816958
SRR6537533	0.0017151833	-1.1505901	0.029960275	0.98683643	-1.2977285	-1.7192869	-1.3106108	-0.8410227	0.18154389	-1.0335166
SRR6537536	0.18344378	0.9847882	-1.3487451	0.5284717	-1.455311	0.31779373	1.2968194	0.5115971	-0.6127419	-0.406263
SRR6537539	-0.2620741	-0.38633013	1.4914079	0.6486839	-0.026309371	-0.46795422	1.2893953	1.5137622	-0.2368502	0.5449985
SRR6537540	0.41593158	0.7426094	-0.81100106	-1.2602987	-0.7641808	0.5543553	0.35075516	0.16821462	-0.3085819	0.17990267
SRR6537542	0.25877607	0.4294235	-0.70770836	-1.1171267	0.32482296	-1.171886	-0.008572757	0.56429	0.17130429	-0.67586666
SRR6537543	-0.8776296	-0.9713825	-2.6422024	1.9268786	0.27760136	-0.8469943	0.9102351	0.31885463	0.03767526	-0.13543732
SRR6537544	0.30723062	0.55396354	0.64111054	0.69014823	-0.28351298	0.010318577	-0.58631307	-0.5800894	-1.7294712	1.461836
SRR6537545	-0.010506451	1.1194605	-0.12431556	-1.1948218	0.49385655	0.66878957	-0.12816525	-0.022690058	0.20837039	-0.88644785
SRR6537546	0.42026037	-0.41543943	-0.28616834	0.88890064	-0.7686678	-0.07759923	-0.18552178	-0.794388	-2.2878306	0.31662798
SRR6537548	-0.95785147	0.39451492	-0.40290737	0.9710287	-0.6528943	-0.38478547	-0.4227931	-0.6226254	-1.895855	1.2520512
SRR6537549	1.1901743	0.9768119	0.40785444	-1.1456822	-0.28079194	0.800687	0.8174348	-0.27138156	0.28779465	-0.10459517
SRR6537550	-0.27722627	-0.38809836	1.4841001	0.67523384	-0.033213437	-0.45000875	1.3052547	1.504363	-0.23815519	0.5896095
SRR6537551	0.5654379	0.15655875	-0.43933797	-1.1526514	-0.67789114	-0.7004062	0.34114522	0.5445168	0.21828538	-0.4832549
SRR6537553	0.6068969	-0.5469421	-0.9340323	-1.3576614	1.3624127	-0.67092824	-0.23086703	-0.21171778	0.0010131598	0.22473952
SRR6537558	-0.06235069	-0.027208403	-1.0248373	-1.3444387	0.33336544	-0.16176376	-0.02309215	0.7462241	-0.21100944	-0.16476451
SRR6537559	1.2425685	0.7402017	0.20861065	-1.0338174	-0.12878561	0.8203427	0.6056097	0.1419754	-0.113194704	0.112574145
SRR6537560	0.9129549	-0.57458293	0.22549203	-1.0480983	0.65242994	-0.08191618	0.3747784	-0.5579062	-0.9609508	-0.039642252
SRR6537561	0.6072849	-0.8355556	1.1861525	0.21956933	-1.1458225	1.4999514	0.5582844	0.90672374	-0.1285832	-0.5126306
SRR6537562	0.21865046	0.25186887	0.49073493	-1.1829302	0.017451167	-0.37192565	-1.5226574	0.7545329	0.3720246	-0.31350625
SRR6537564	-0.2553243	0.02847214	-0.28835726	-1.3677864	1.2706268	0.1893884	0.21923399	-0.46020728	-0.08575207	-0.98795485
SRR6537565	0.1271522	0.7064164	-0.6626805	-1.2750131	-0.32602957	0.11659539	0.67541736	-0.024368465	-0.25393933	-0.06571004
SRR6537567	0.34179312	-0.1734099	-0.5667441	-1.4973465	0.9684602	0.7628409	1.1372364	-0.8963515	0.0465917	0.52750957
SRR6537568	0.26524788	-1.3011482	-0.94936824	-1.2272936	0.6731144	-0.2784511	-0.3496815	-0.031677008	-1.061583	0.22896813
SRR6537569	2.3936572	0.1266393	-1.7198293	0.47090018	-0.835662	-2.198636	1.6534858	-2.0565288	1.6296656	-0.62715846
SRR6537571	0.30828544	-1.6151359	0.8934049	0.1839093	-0.5742728	0.9736112	0.20118862	0.94088197	0.080926836	0.3629269
SRR6537573	0.5683377	-0.8513011	1.155968	0.23605633	-1.1722511	1.4416838	0.5304297	0.8962187	-0.13512552	-0.52162296
SRR6537574	0.30389416	0.19811752	-0.011701107	-1.390583	0.45027256	-0.87455094	0.2121937	0.86347634	-0.19185781	0.025590055
SRR6537575	0.21253589	0.5447188	-1.6736281	-1.2833285	-0.9617942	-0.82580304	0.50563514	-0.4873075	1.2637961	-0.9090481
SRR6537579	-0.0494352	1.1520187	0.37910014	-1.2332792	0.25485694	0.4584797	0.5255781	-0.32064682	0.41980702	-1.0840822
SRR6537581	-0.44200546	-0.13621116	-0.17405564	-1.6253147	0.19876242	-0.5227629	0.518081	0.42588383	-0.21470708	-0.34052742
SRR6537583	0.4161125	0.043044657	-0.91340756	-1.3269134	-0.5833974	-0.7846449	0.4551012	-0.24861735	1.15786	-1.1023769
SRR6537584	-0.1560241	-0.85552037	0.68538845	1.9650222	-0.5817783	2.044818	0.46570432	0.0047534704	1.2663357	0.6675757
SRR6537585	0.49781248	-0.76051515	0.71751934	1.3198985	-0.92929375	-1.7749302	-0.5191116	-0.95837945	0.4308141	-1.0264927
SRR6537588	0.62767124	0.00475806	0.01164341	-1.3325467	0.552966	0.3286603	-0.09513125	0.39290243	0.35631722	0.20506938
SRR6537589	1.1381128	0.45324636	-1.0198437	-1.2176785	0.5107484	0.45007592	0.18199289	-0.0015493035	-0.48017877	0.765419
SRR6537590	-0.579413	0.91976464	-0.80102587	-0.58203363	-1.7567457	-1.003063	-0.973846	-0.9524862	-1.2909924	0.5122514
SRR6537591	0.8313597	-1.0582664	-1.1458781	-1.1477413	1.886904	0.29519755	0.62615436	-1.0403743	-0.4499054	-0.0584647
SRR6537592	-0.15452462	-0.06927748	0.19138384	-1.5190254	0.7709267	-0.30038935	0.4629723	-0.37667316	-0.47359973	-0.32633263
SRR6537594	0.1335594	-0.27127063	-0.42156804	-1.5887561	0.47735083	-0.86219865	0.83261853	-0.20434362	-0.049989283	-0.06715118
SRR6537595	-0.18695349	-0.91164416	0.67415637	1.8936208	-0.58683157	1.9745371	0.42377034	0.03248161	1.2066612	0.6979106
SRR6537596	0.23351318	0.41170353	-0.09062767	-1.2962449	0.900213	-0.26677454	0.78998846	-0.029716551	-0.29431528	0.34217942
SRR6537597	-0.50894994	0.052887797	0.22148284	0.8467914	-0.55918777	0.31729954	-0.3921209	-0.18059224	-2.0684452	0.92813593
SRR6537601	0.07344806	1.0200263	-0.16710973	-1.2797627	-0.06442648	0.3096285	0.0150966495	0.25154257	0.0082707405	-0.78666365
SRR6537602	0.01213032	-0.73170495	-0.11996406	-1.5284615	0.9217614	-0.7830737	-0.7143769	-0.08298081	-0.3650732	0.3350672
SRR6537603	0.7479068	-0.087129876	-0.42289734	-1.3075789	0.16362488	-0.37318265	1.0572071	0.52524257	-0.25440937	-0.19792074
SRR6537604	-0.10703629	-0.073127046	-0.15924776	-1.4478178	1.1877347	-0.13424891	-0.42943895	0.24579102	0.34922987	0.3952061
SRR6537605	-0.21614867	-0.00810343	-0.030221105	-1.6610308	0.3684652	0.32828313	0.11235599	0.13181299	0.26541668	-0.32524705
SRR6537606	-0.20842868	1.9781703	1.2374327	1.0186044	-0.8268087	4.2564263	-0.18139559	-2.2091806	2.8607466	0.35520393
SRR6537608	-0.4911161	0.61701155	-0.19922048	0.8159362	-0.7020188	0.23689681	-0.19108647	-0.44878846	-1.9031472	1.4930145
SRR6537609	0.12160289	-0.21876064	-1.0650167	-1.3910908	0.16196287	0.07322246	-0.16443944	0.74106157	-0.7412667	-0.07579056
SRR6537610	1.2115545	0.2842226	-0.43646514	-1.1018343	0.55027676	-0.8206723	-0.5531084	0.53624296	-0.26145595	0.65025944
SRR6537613	-0.11580324	0.6420517	0.14415818	-1.262331	0.050273895	-0.5628096	0.6362102	0.9317838	0.10177189	-0.6187523
SRR6537614	0.6138528	0.67142427	-0.037780404	-1.0471195	0.30181873	-0.38812006	0.92232066	0.049204886	-0.27869254	-0.8734474
SRR6537615	-0.8903188	-0.57570136	-0.3419069	-1.908855	1.0542651	-0.092639476	0.42135578	-0.47086853	0.51616496	-0.2760836
SRR6537616	0.19028309	0.48206103	-0.8628042	-1.3098776	-0.24588135	-0.2915556	0.32146728	0.50434023	-0.59468436	-0.26657015
SRR6537617	-0.18169683	1.9906527	1.2591834	1.0136317	-0.78162456	4.316311	-0.20732054	-2.2128036	2.9129817	0.37853062
SRR6537619	-1.7964826	-1.9918324	1.054209	0.44004095	-0.48690954	-1.4498267	0.42121276	-0.8130695	0.07337487	0.081120506
SRR6537620	0.008684397	1.2600571	-1.3047063	-1.1342218	-0.82688123	-0.18427059	-0.6751506	0.32390898	0.5515097	-0.8267653
SRR6537622	-1.101028	-1.3799576	1.3915856	0.7258235	0.60923827	-2.0174274	0.201043	-0.40407842	0.0045803785	0.11551373
SRR6537623	-0.04862106	1.5953646	-0.09924561	-1.1484151	-0.1238122	-0.93003184	-0.43281716	1.3487703	-0.08591211	0.059823826
SRR6537624	0.36603665	-1.6478672	0.90764874	0.07132661	-0.78097755	0.15274549	-0.29423463	0.23643637	-0.3981233	0.7590066
SRR6537625	0.5436502	0.34919095	0.32374918	-1.3403468	0.29086077	0.43339056	-0.11496103	0.29466265	-0.12713474	0.3992632
SRR6537626	-0.2619475	-0.94325775	1.273366	-0.3880692	-0.5310336	0.033870637	-0.45198697	0.94551	-0.2791142	0.6203884
SRR6537628	-1.2200365	-0.11628014	1.2969018	0.5447763	-0.66849476	0.75477403	0.109912574	1.8365765	0.6517182	1.0611936
SRR6537630	1.5698597	0.47825372	-0.796541	-1.085701	1.3476787	1.3224897	0.28786194	-0.62103003	0.8801668	0.30970132
SRR6537632	-0.25656837	0.7431137	-0.66084266	-1.4537845	0.39145827	-0.33249795	0.327733	0.1658181	0.01220715	0.17259179
SRR6537633	-0.6116186	-0.1391924	-0.29304737	-1.642257	-0.80915225	1.0900307	-0.8341529	1.0416511	0.26385564	-0.5125359
SRR6537636	-0.07588017	0.15357709	-0.40041685	-1.6136439	0.5322939	0.32684225	0.173071	0.41883594	0.1931358	0.15353811
SRR6537638	0.5507991	-0.21575725	-0.9130744	-1.4642686	0.3555686	0.97596496	0.050658703	-0.34944326	-0.054030716	0.0918901
SRR6537639	-1.2391374	-0.13710359	1.2926039	0.5640756	-0.65335214	0.7367428	0.13642925	1.8123453	0.58331305	1.0361823
SRR6537640	0.29874557	0.06736834	-0.2903484	-1.4711823	0.20380765	0.4666273	0.95023423	0.16377604	0.20064312	-0.06931718
SRR6537644	-0.09805548	0.98835266	-0.12422377	1.1748134	-0.061230123	1.184133	-1.0695679	-0.6128666	-1.7895033	1.8782369
SRR6537645	0.29321527	0.42316878	-0.73678064	0.717772	-1.4550207	-0.54590124	1.3844292	0.47722632	-0.40594557	0.42411697
SRR6537648	0.46042833	-0.23337337	-1.3068033	-1.2424829	-0.8675318	-1.5674846	0.044725835	-0.048390687	1.0653629	-0.94825804
SRR6537649	0.5286581	-0.09083958	-0.79615915	-1.525948	1.1537547	0.3274213	-0.732511	-0.6188925	0.1034348	1.3266625
SRR6537650	-0.6818133	0.3480879	1.8573668	0.7695898	-0.39123967	1.570065	0.8900268	1.2504065	0.72978157	-0.027570657
SRR6537651	0.12704659	-0.098332494	-0.5171201	-1.4114131	1.3766732	0.24396104	0.049937233	0.9781271	0.35368067	-0.29271775
SRR6537652	0.37957352	0.50318766	-0.104040265	-1.506641	0.47899604	0.19849294	-0.37433618	0.7652693	0.7184351	-0.6341889
SRR6537653	0.16041952	0.8465278	-0.044379413	0.3685366	0.55070555	0.5855059	-1.3060734	1.5336046	-1.851824	0.044782914
SRR6537659	0.0039450526	-0.4384142	-0.7558471	-1.4205945	0.71966004	1.7143235	-0.7024609	-0.5301941	-0.5853571	0.09629732
SRR6537661	-0.6809146	0.37985706	1.9137043	0.75643885	-0.30300796	1.5821581	0.86853915	1.2590368	0.770474	-0.02041173
SRR6537664	-0.25198793	-1.6089615	0.8890412	0.11558539	-1.4370384	0.5390778	0.27307513	0.0031700134	-0.22559935	0.6807577
SRR6537665	0.952968	0.891435	-0.91269886	-1.0546169	-0.09778476	-0.47240037	0.09524593	0.48886108	-0.5545968	-0.07798274
SRR6537668	-0.6768696	-0.7492333	-0.37821698	1.6398643	-0.6225572	-0.5065252	-0.4984241	-0.9161002	-2.0535536	0.95564985
SRR6537669	1.075566	0.6898275	-0.017838359	-1.016249	-0.94972575	-0.56461996	-0.50029975	1.0523204	-0.20476025	0.044229686
SRR6537670	-0.11490148	0.7372307	-0.31193173	-1.3550456	0.42640436	-0.08567163	-0.3923759	0.7375616	-0.7229649	0.3351987
SRR6537672	-0.372481	-1.6425356	1.0856049	0.49658692	-0.74137837	0.039237797	1.3880074	0.51765037	-0.54008394	0.15685253
SRR6537673	-0.20637411	0.13086939	-0.22558677	0.3736626	-0.15045857	-0.075059116	-0.6299395	-0.12650889	-2.1271093	0.8712225
SRR6537674	-0.34285742	-0.22190887	-0.20814896	0.91340554	0.15071726	-0.40020043	-0.43571967	-0.5165326	-2.0806892	1.5903541
SRR6537676	-1.2395606	-1.734486	1.1305772	0.13230622	-0.9416925	-0.38515878	0.23272526	0.09442669	-0.0001693368	0.31520528
SRR6537678	0.6021088	0.39960456	-1.0025494	-1.060421	-0.9765448	0.35810262	-1.8857594	1.0105178	0.7400282	-0.4332605
SRR6537680	-0.25293213	0.8814614	0.25667238	0.35822546	-0.6367819	-0.6467103	-0.30527323	-0.11529535	-1.7280409	0.1959451
SRR6537681	0.021120846	1.3042213	-0.2821682	-1.2048659	0.84394634	-0.14493316	-0.91286415	-0.051941812	-0.3589607	-0.035945006
SRR6537682	-0.32156688	0.80345315	-1.0649493	0.7709731	-1.5413733	-0.79982114	0.6696176	-0.30887848	-1.3251395	0.7056795
SRR6537685	-0.3713277	-1.6443025	1.1088318	0.4930749	-0.6882038	0.031115472	1.3842769	0.5121628	-0.51566494	0.13438283
SRR6537696	-2.7117152	-1.7382706	1.4917711	0.1695224	0.1095382	1.0111523	1.458528	-0.42520934	0.27930337	0.3584339
SRR6537707	-2.6783242	-1.7550958	1.4863575	0.10886145	0.113473594	1.031914	1.449846	-0.38200253	0.24642712	0.3721792
SRR6537718	0.014595151	-1.32081	1.0078318	-0.05215001	-0.79240936	0.4940017	-0.13972706	1.3465583	-0.45912006	-0.32183027
SRR6537729	0.0014967322	-1.3221239	1.02021	-0.07167548	-0.75508285	0.49302226	-0.13437271	1.357016	-0.42734873	-0.30984056
SRR6537740	1.1451917	-1.0356619	0.45400697	0.47573423	-0.94989073	-0.7614484	-1.3310914	0.2660067	0.12921065	-1.4132801
SRR6537751	1.1433656	-1.0026938	0.44157076	0.4897374	-0.99262536	-0.7625095	-1.2924943	0.24440175	0.097845614	-1.432603
SRR6537762	-1.7270067	0.054298103	1.6621327	0.7059934	-0.45643026	2.9786606	0.21611102	0.9761704	0.8118339	0.5805099
SRR6537773	-1.7461967	0.033941656	1.6081717	0.7046573	-0.4722676	2.9374356	0.20568545	0.98250425	0.87185603	0.6029285
SRR6537777	-0.16911185	-0.60009646	-1.1322856	0.25313604	0.66300476	0.49493283	-1.1477642	2.2687306	0.475452	1.5586976
SRR6537778	-0.15558726	-0.5591012	-1.1349214	0.21980345	0.67245114	0.50907	-1.156662	2.268055	0.51614696	1.5831763
SRR6537784	-2.1561496	-1.1599311	1.3949785	0.39086604	-0.37541515	0.5482332	0.7390238	0.708403	0.4064365	-0.0029423274
SRR6537792	2.2618897	-1.3617791	-1.2728103	1.7428199	2.3463933	0.54466015	-1.0947053	1.8391149	1.1707728	0.86915004
SRR6537793	2.1974993	-1.4243419	-1.2514182	1.678836	2.249225	0.54598075	-1.1212108	1.8362062	1.1395361	0.8881314
SRR6537796	-2.0887482	-1.1465008	1.369975	0.4266566	-0.35966444	0.48155504	0.71310735	0.72975796	0.3726459	-0.01246817
SRR6537807	-0.86613125	-0.4667348	1.3762186	0.21735668	-0.58047456	1.1875231	0.11020319	1.0177784	-0.1259684	0.6239352
SRR6537818	-0.85364646	-0.47979414	1.3739927	0.2531985	-0.5692135	1.2191098	0.096213415	1.0476695	-0.12292677	0.6294937
SRR6537829	-0.40560704	-1.1390482	1.1153365	0.9062966	-1.1755564	0.15638584	1.008151	0.39820212	0.10248977	-0.08765648
SRR6537840	-0.3986293	-1.1211696	1.1501255	0.8795606	-1.1683221	0.14837193	0.99132544	0.37597364	0.061456263	-0.1654523
SRR6537851	0.519599	1.5866009	0.8694887	1.4169356	-1.5873924	2.1124609	-0.8487317	-0.8998429	2.7968116	-0.0738408
SRR6537857	2.3742306	-1.9959623	-0.92225015	1.6356353	1.781554	0.4010471	-0.57354677	2.611574	2.1123035	0.79890126
SRR6537858	2.3553674	-1.9998792	-0.9264096	1.6673151	1.8088994	0.39515293	-0.55375284	2.5777345	2.1445181	0.77911705
SRR6537862	0.47246104	1.5671785	0.9034371	1.3569301	-1.6665208	2.076842	-0.86441547	-0.9332449	2.7550185	-0.016715683
SRR6537864	0.78771305	1.7240347	0.42054343	1.5114671	-1.2343328	-1.2993915	-1.8388505	0.18871826	-0.6369712	2.039709
SRR6537865	0.7902613	1.6984854	0.40293473	1.459014	-1.2192327	-1.2385764	-1.8435488	0.23518652	-0.65136576	1.9590448
SRR6537873	-0.40860492	-0.2690071	1.400548	-0.37754858	-0.8521931	-0.21562523	0.6340524	1.6761069	0.7997448	-0.13699834
SRR6537884	-0.4227745	-0.26530305	1.4111525	-0.38082784	-0.8350181	-0.16269875	0.6318717	1.7086811	0.80705076	-0.18563633
SRR6537895	-1.586282	-0.3938741	1.5465295	-0.19592959	0.07389802	-0.5031648	-0.016833723	1.6805775	0.26898867	0.9958162
SRR6537907	-1.5168433	-0.36872423	1.5359461	-0.2565533	0.050448954	-0.47879702	0.021469891	1.6491593	0.18990105	0.9015161
SRR6537918	0.666924	-0.009105429	1.8250815	0.18969262	-0.4717104	0.0822019	0.6189464	1.229171	0.9271311	-0.51735044
SRR6537929	0.6727582	-0.017363042	1.8080134	0.14799017	-0.48484728	0.045307577	0.58713627	1.2058399	0.9498251	-0.47153413
SRR6537940	-0.21727449	-0.5158862	1.3582776	0.7686006	-0.034853995	-0.17898166	0.0548629	1.8397565	0.5138945	0.10454585
SRR6537951	-0.16567582	-0.45612898	1.3814377	0.78102386	-0.03598106	-0.19757861	0.0757557	1.8131628	0.47435898	0.08545947
SRR6537962	0.072188675	-0.5483744	1.6075182	-0.2946986	-0.2661251	-0.987196	0.7823213	0.99610895	-0.31099588	0.1555292
SRR6537964	0.6510487	2.7789154	1.3726256	1.578838	1.5708396	0.30180466	-2.4380941	1.1402389	0.22896451	0.6663302
SRR6537970	1.2406702	1.0408784	0.7393478	-0.35729593	1.1828508	-0.5170624	-2.0307772	1.585295	1.0616887	-0.952815
SRR6537971	1.3413118	1.0567216	0.7344453	-0.34691882	1.2771823	-0.50607467	-1.9828098	1.5574808	1.0725944	-0.9317056
SRR6537973	0.12485337	-0.49163985	1.6116567	-0.34747672	-0.28881127	-0.94615895	0.7788927	1.0213835	-0.2685874	0.19236296
SRR6537984	0.8374587	1.7356817	0.82411563	0.66639435	-1.8131598	3.0073786	-0.042939097	-1.423274	2.7214615	-0.08253047
SRR6537986	1.7524252	1.1684542	0.8362876	-0.4001798	0.27957726	1.2886658	-2.393573	1.2175653	1.3916292	-0.36520028
SRR6537987	1.719476	1.1860167	0.86737764	-0.41264686	0.25960875	1.3315759	-2.3074083	1.0700505	1.3997991	-0.47747076
SRR6537994	0.7134166	-2.0004256	-1.2386425	2.148139	2.2157762	0.4739558	-2.5576763	2.0712483	0.96148366	0.57655793
SRR6537995	0.8414732	1.7377976	0.8262137	0.69018626	-1.8459773	2.9704556	-0.06870335	-1.414964	2.6666045	-0.12232609
SRR6537996	0.6743487	-1.9862884	-1.2934958	2.084981	2.2161994	0.3963698	-2.5219283	2.0274568	1.0428231	0.5271574
SRR6538006	0.004064858	-1.3550557	0.86173475	1.6150926	-1.1322708	0.8902615	0.86156046	-0.06332761	0.15465266	0.49615073
SRR6538018	0.054067492	-1.2968079	0.8743601	1.6508952	-1.1117574	0.8756345	0.817618	-0.02837181	0.1984294	0.48590928
SRR6538029	-0.08280939	-1.5933281	0.9087291	1.4845744	-1.1304791	0.95789367	1.6132319	-0.5069714	0.38949925	0.32158983
SRR6538041	-0.07123315	-1.5583197	0.9140495	1.461459	-1.1358876	0.97737306	1.5899959	-0.50577766	0.3693655	0.31278914
SRR6538052	-0.3389594	-0.7782012	-1.0169291	2.2928925	0.7851012	-0.50068086	0.592204	2.4519053	-0.72744614	-1.1118857
SRR6538060	-1.0672126	0.43781948	2.1304388	0.71666753	1.4988196	2.30696	-0.6042815	2.3043234	2.28776	1.5504616
SRR6538061	-1.060775	0.4473151	2.1128206	0.74151206	1.4358325	2.291149	-0.6065927	2.265304	2.2843702	1.5618086
SRR6538063	-0.33019537	-0.75908947	-1.003773	2.285478	0.7616519	-0.4873071	0.58443546	2.4360132	-0.7317455	-1.0997225
SRR6538067	-1.0278325	2.5893292	1.2528815	1.9759971	0.17897052	-3.8421183	-0.8594108	-0.36381048	0.71668035	1.4290984
SRR6538068	-0.9816726	2.534378	1.2413044	1.9583815	0.1710661	-3.8518546	-0.82390374	-0.39709467	0.70417005	1.4544445
SRR6538074	0.10138139	-1.2217424	0.9349992	-0.12460464	-0.9245492	-0.52776587	0.31544226	1.1643105	-0.37878752	0.20620485
SRR6538085	0.13137785	-1.1942195	0.94265103	-0.1575098	-0.9196116	-0.50772357	0.28753632	1.1483665	-0.40002894	0.20799656
SRR6538096	-0.6523157	-1.373028	1.0232099	-0.15147269	-0.6957242	-0.5107224	0.0142314285	1.3376045	-0.055281818	0.11524536
SRR6538107	-0.64968544	-1.3780317	1.0276217	-0.15377837	-0.68805146	-0.48416087	-0.050075024	1.3070779	-0.07617539	0.14419945
SRR6538118	0.6468091	-1.1398765	1.0250989	-0.027036726	-0.30389342	-0.022400022	1.0154531	1.6141527	-0.12591839	0.17539665
SRR6538130	0.66689813	-1.156686	1.0308114	-0.009098649	-0.3211726	-0.007060945	1.0406728	1.6075468	-0.11796856	0.18547866
SRR6538141	-0.3610974	-0.60519874	1.2074479	-0.37151462	-0.650664	-0.29090142	-0.5205373	1.413223	0.29097897	0.2035019
SRR6538152	-0.35662884	-0.5747163	1.2214231	-0.36196232	-0.7101005	-0.2800167	-0.54019314	1.3852148	0.2662893	0.13993472
SRR6538163	-0.68158513	-0.4695986	1.8679599	-0.08859289	0.64124906	-0.65136576	1.1298866	1.500416	0.46747404	-0.22688423
SRR6538174	-0.6688985	-0.49843243	1.8171031	-0.07589066	0.63900566	-0.6464361	1.0930585	1.5266428	0.49096745	-0.18529417
SRR6538185	0.81893915	1.4854228	1.4338686	0.6349188	-1.1520134	1.745858	-0.41053927	-1.878104	3.2526114	-0.6998126
SRR6538196	0.78072345	1.5303123	1.4031494	0.62740743	-1.1773295	1.7551534	-0.41565573	-1.8138988	3.2715461	-0.7026755
SRR6538207	0.5659733	-0.8297702	0.285685	1.4937383	-1.285413	-1.2968655	-0.96042925	0.23399097	0.6247814	-0.83526635
SRR6538218	0.5991397	-0.8360893	0.29022032	1.4817258	-1.2132306	-1.3030778	-1.0130365	0.24440944	0.6457036	-0.8738866
SRR6538229	-0.45405477	-1.4323353	1.1188756	0.9574872	-1.4069061	0.11148578	0.88571745	0.32457244	-0.22958165	-0.3730263
SRR6538240	1.4726826	1.4625622	-0.29079795	1.0959903	-0.3620321	0.13162023	1.7567499	-0.49564224	-0.01424557	1.1227427
SRR6538241	-0.404841	-1.409031	1.1289685	0.9328109	-1.4074697	0.12712115	0.89083016	0.3128435	-0.20327199	-0.39661288
SRR6538249	0.1230104	1.5303329	-0.44107735	-1.2314093	0.31843674	0.8595144	0.3131112	-0.6977684	-0.113541424	-0.32405186
SRR6538250	0.08654827	1.5882415	-0.44056964	-1.2291577	0.2173475	0.8675167	0.3402758	-0.70783526	-0.08102375	-0.38133347
SRR6538252	-1.1763916	-1.5114788	1.1738036	0.0057127476	-0.61288726	0.4668842	0.45288235	0.9627545	-0.23215115	-0.038061664
SRR6538254	1.6412277	1.5946591	0.76697624	1.1988713	1.6137216	0.91190535	-0.30767006	0.48674196	-0.897712	-0.26671565
SRR6538256	-1.9615619	0.20223942	-2.1969385	0.22626185	1.1586214	-0.2000792	1.3029656	1.3861476	0.7670806	-1.5945765
SRR6538257	-1.8862936	0.17079535	-2.2039156	0.25107074	1.1131101	-0.19974834	1.3345883	1.333432	0.76674	-1.5976132
SRR6538258	-2.3602438	0.16175333	-2.2973118	0.40316224	1.2644309	0.27488822	1.0464453	1.4411976	0.97953516	-0.27820742
